,2014,1991,2016,2018,2013,2012
2018-04-22 01:00:00,7711,7782,7587,7760,7676,7687
2018-04-22 02:00:00,7879,7905,7746,7882,7902,7897
2018-04-22 03:00:00,8064,8040,7920,8017,8151,8129
2018-04-22 04:00:00,8140,8096,7992,8073,8253,8224
2018-04-22 05:00:00,8128,8087,7981,8064,8237,8209
2018-04-22 06:00:00,8086,8057,7942,8034,8181,8157
2018-04-22 07:00:00,8061,8039,7918,8015,8148,8126
2018-04-22 08:00:00,8113,8076,7967,8053,8217,8191
2018-04-22 09:00:00,8233,8164,8080,8141,8379,8341
2018-04-22 10:00:00,8312,8222,8155,8199,8485,8440
2018-04-22 11:00:00,8297,8212,8141,8188,8466,8422
2018-04-22 12:00:00,8267,8189,8112,8166,8425,8384
2018-04-22 13:00:00,8282,8200,8127,8177,8445,8403
2018-04-22 14:00:00,8304,8217,8148,8193,8475,8431
2018-04-22 15:00:00,8297,8211,8141,8188,8466,8422
2018-04-22 16:00:00,8298,8212,8142,8189,8467,8423
2018-04-22 17:00:00,8351,8251,8192,8228,8539,8490
2018-04-22 18:00:00,8420,8302,8257,8278,8631,8576
2018-04-22 19:00:00,8417,8299,8254,8275,8627,8572
2018-04-22 20:00:00,8315,8224,8158,8201,8489,8444
2018-04-22 21:00:00,8179,8125,8030,8102,8307,8274
2018-04-22 22:00:00,8047,8028,7904,8005,8128,8108
2018-04-22 23:00:00,7880,7906,7747,7883,7903,7899
2018-04-23 00:00:00,7335,8094,7645,7332,8565,7374
2018-04-23 01:00:00,7300,8069,7600,7292,8539,7340
2018-04-23 02:00:00,7937,8519,8405,7997,9002,7935
2018-04-23 03:00:00,8640,9016,9293,8775,9512,8590
2018-04-23 04:00:00,8928,9219,9656,9093,9721,8858
2018-04-23 05:00:00,8884,9188,9600,9044,9689,8816
2018-04-23 06:00:00,8726,9076,9401,8869,9574,8670
2018-04-23 07:00:00,8630,9009,9280,8763,9505,8580
2018-04-23 08:00:00,8827,9148,9529,8981,9647,8764
2018-04-23 09:00:00,9283,9470,10105,9485,9978,9188
2018-04-23 10:00:00,9583,9681,10483,9816,10196,9468
2018-04-23 11:00:00,9528,9643,10414,9756,10156,9417
2018-04-23 12:00:00,9412,9561,10268,9628,10072,9309
2018-04-23 13:00:00,9470,9602,10340,9691,10114,9362
2018-04-23 14:00:00,9554,9661,10447,9785,10175,9441
2018-04-23 15:00:00,9527,9642,10413,9755,10156,9416
2018-04-23 16:00:00,9532,9646,10419,9760,10159,9421
2018-04-23 17:00:00,9733,9788,10673,9983,10305,9608
2018-04-23 18:00:00,9995,9973,11004,10272,10495,9852
2018-04-23 19:00:00,9982,9963,10987,10258,10485,9840
2018-04-23 20:00:00,9594,9689,10497,9829,10204,9478
2018-04-23 21:00:00,9080,9326,9848,9260,9831,8999
2018-04-23 22:00:00,8575,8969,9210,8702,9464,8528
2018-04-23 23:00:00,7942,8522,8411,8002,9005,7939
2018-04-24 00:00:00,7505,7385,7937,7315,7626,7521
2018-04-24 01:00:00,7467,7345,7913,7283,7586,7493
2018-04-24 02:00:00,8161,8057,8336,7853,8320,8005
2018-04-24 03:00:00,8927,8842,8802,8482,9130,8570
2018-04-24 04:00:00,9240,9163,8993,8739,9461,8801
2018-04-24 05:00:00,9192,9114,8964,8700,9410,8765
2018-04-24 06:00:00,9020,8938,8859,8559,9228,8639
2018-04-24 07:00:00,8916,8831,8796,8473,9118,8562
2018-04-24 08:00:00,9130,9051,8926,8649,9345,8720
2018-04-24 09:00:00,9626,9560,9228,9057,9870,9086
2018-04-24 10:00:00,9953,9894,9427,9325,10215,9327
2018-04-24 11:00:00,9893,9833,9391,9276,10152,9283
2018-04-24 12:00:00,9767,9704,9314,9172,10019,9190
2018-04-24 13:00:00,9829,9768,9352,9223,10085,9236
2018-04-24 14:00:00,9922,9862,9408,9299,10182,9304
2018-04-24 15:00:00,9892,9833,9390,9275,10151,9282
2018-04-24 16:00:00,9898,9838,9394,9279,10157,9286
2018-04-24 17:00:00,10117,10062,9527,9459,10388,9448
2018-04-24 18:00:00,10402,10355,9700,9693,10690,9658
2018-04-24 19:00:00,10387,10340,9692,9682,10675,9648
2018-04-24 20:00:00,9965,9907,9435,9335,10228,9336
2018-04-24 21:00:00,9405,9333,9094,8875,9636,8923
2018-04-24 22:00:00,8855,8769,8759,8423,9054,8517
2018-04-24 23:00:00,8166,8062,8339,7857,8325,8009
2018-04-25 00:00:00,7850,7347,7886,7547,7354,7631
2018-04-25 01:00:00,7822,7304,7859,7504,7317,7604
2018-04-25 02:00:00,8324,8071,8341,8267,7990,8094
2018-04-25 03:00:00,8878,8917,8874,9109,8733,8634
2018-04-25 04:00:00,9105,9263,9091,9454,9037,8855
2018-04-25 05:00:00,9070,9210,9058,9401,8990,8821
2018-04-25 06:00:00,8946,9020,8938,9212,8824,8700
2018-04-25 07:00:00,8870,8905,8866,9097,8723,8626
2018-04-25 08:00:00,9025,9142,9015,9333,8930,8777
2018-04-25 09:00:00,9384,9690,9360,9879,9412,9128
2018-04-25 10:00:00,9621,10051,9587,10238,9729,9358
2018-04-25 11:00:00,9577,9984,9545,10172,9671,9316
2018-04-25 12:00:00,9486,9846,9458,10034,9548,9227
2018-04-25 13:00:00,9531,9914,9501,10102,9609,9271
2018-04-25 14:00:00,9598,10016,9565,10204,9698,9336
2018-04-25 15:00:00,9577,9984,9545,10171,9670,9316
2018-04-25 16:00:00,9581,9990,9548,10177,9675,9319
2018-04-25 17:00:00,9739,10232,9701,10418,9888,9474
2018-04-25 18:00:00,9945,10546,9899,10731,10164,9675
2018-04-25 19:00:00,9935,10531,9889,10716,10150,9665
2018-04-25 20:00:00,9629,10064,9595,10251,9740,9367
2018-04-25 21:00:00,9224,9446,9206,9635,9197,8972
2018-04-25 22:00:00,8826,8838,8824,9031,8664,8583
2018-04-25 23:00:00,8328,8077,8345,8273,7995,8097
2018-04-26 00:00:00,7681,7370,7315,7818,7557,7403
2018-04-26 01:00:00,7648,7336,7282,7790,7527,7367
2018-04-26 02:00:00,8229,7947,7878,8281,8054,8015
2018-04-26 03:00:00,8868,8621,8536,8823,8635,8729
2018-04-26 04:00:00,9130,8897,8805,9044,8873,9022
2018-04-26 05:00:00,9090,8855,8764,9010,8836,8977
2018-04-26 06:00:00,8946,8704,8616,8889,8706,8816
2018-04-26 07:00:00,8859,8612,8527,8815,8627,8719
2018-04-26 08:00:00,9038,8800,8711,8967,8789,8919
2018-04-26 09:00:00,9453,9237,9137,9318,9166,9382
2018-04-26 10:00:00,9726,9525,9418,9549,9414,9687
2018-04-26 11:00:00,9676,9472,9366,9506,9368,9631
2018-04-26 12:00:00,9571,9361,9258,9417,9273,9513
2018-04-26 13:00:00,9623,9416,9312,9461,9320,9572
2018-04-26 14:00:00,9700,9497,9391,9527,9390,9658
2018-04-26 15:00:00,9675,9472,9366,9506,9368,9630
2018-04-26 16:00:00,9680,9476,9370,9510,9372,9635
2018-04-26 17:00:00,9863,9669,9559,9665,9538,9840
2018-04-26 18:00:00,10101,9920,9803,9866,9754,10105
2018-04-26 19:00:00,10089,9907,9791,9856,9743,10092
2018-04-26 20:00:00,9736,9536,9428,9557,9423,9698
2018-04-26 21:00:00,9268,9043,8947,9161,8998,9176
2018-04-26 22:00:00,8809,8558,8474,8772,8581,8662
2018-04-26 23:00:00,8233,7952,7882,8285,8058,8019
2018-04-27 00:00:00,7519,7412,7314,7391,7453,7325
2018-04-27 01:00:00,7485,7370,7278,7357,7414,7291
2018-04-27 02:00:00,8100,8119,7920,7972,8111,7906
2018-04-27 03:00:00,8778,8945,8628,8650,8880,8585
2018-04-27 04:00:00,9056,9283,8917,8928,9195,8862
2018-04-27 05:00:00,9013,9231,8872,8885,9146,8819
2018-04-27 06:00:00,8861,9046,8714,8733,8974,8667
2018-04-27 07:00:00,8768,8933,8617,8641,8869,8575
2018-04-27 08:00:00,8958,9164,8815,8831,9084,8765
2018-04-27 09:00:00,9398,9700,9274,9270,9583,9205
2018-04-27 10:00:00,9687,10052,9576,9559,9911,9494
2018-04-27 11:00:00,9634,9988,9520,9506,9851,9441
2018-04-27 12:00:00,9523,9852,9404,9395,9724,9329
2018-04-27 13:00:00,9578,9919,9462,9450,9787,9385
2018-04-27 14:00:00,9660,10019,9547,9532,9879,9466
2018-04-27 15:00:00,9634,9987,9520,9506,9850,9440
2018-04-27 16:00:00,9638,9993,9525,9511,9855,9445
2018-04-27 17:00:00,9832,10229,9727,9705,10075,9639
2018-04-27 18:00:00,10085,10536,9990,9957,10361,9892
2018-04-27 19:00:00,10072,10521,9977,9944,10347,9879
2018-04-27 20:00:00,9698,10065,9587,9570,9923,9505
2018-04-27 21:00:00,9202,9461,9070,9074,9361,9009
2018-04-27 22:00:00,8715,8868,8561,8587,8808,8521
2018-04-27 23:00:00,8104,8124,7924,7976,8116,7910
2018-04-28 00:00:00,8085,8063,8087,8050,8280,7994
2018-04-28 01:00:00,8078,8054,8078,8041,8272,7985
2018-04-28 02:00:00,8215,8220,8244,8194,8414,8144
2018-04-28 03:00:00,8366,8403,8427,8362,8571,8320
2018-04-28 04:00:00,8428,8478,8503,8431,8635,8391
2018-04-28 05:00:00,8419,8466,8491,8421,8625,8380
2018-04-28 06:00:00,8385,8425,8450,8383,8590,8341
2018-04-28 07:00:00,8364,8400,8425,8360,8568,8317
2018-04-28 08:00:00,8407,8451,8476,8407,8612,8366
2018-04-28 09:00:00,8505,8570,8595,8516,8713,8480
2018-04-28 10:00:00,8569,8648,8673,8588,8780,8555
2018-04-28 11:00:00,8558,8634,8659,8575,8768,8541
2018-04-28 12:00:00,8533,8604,8629,8547,8742,8512
2018-04-28 13:00:00,8545,8618,8644,8561,8755,8526
2018-04-28 14:00:00,8563,8641,8666,8581,8774,8547
2018-04-28 15:00:00,8557,8634,8659,8575,8768,8541
2018-04-28 16:00:00,8558,8635,8660,8576,8769,8542
2018-04-28 17:00:00,8602,8687,8712,8624,8814,8592
2018-04-28 18:00:00,8658,8755,8781,8687,8872,8657
2018-04-28 19:00:00,8655,8752,8777,8683,8869,8654
2018-04-28 20:00:00,8572,8651,8676,8591,8783,8557
2018-04-28 21:00:00,8461,8517,8542,8467,8668,8429
2018-04-28 22:00:00,8352,8386,8410,8347,8556,8303
2018-04-28 23:00:00,8216,8221,8245,8195,8415,8145
2018-04-29 00:00:00,7629,7608,7631,7596,7813,7543
2018-04-29 01:00:00,7620,7598,7620,7586,7804,7533
2018-04-29 02:00:00,7784,7788,7812,7764,7972,7717
2018-04-29 03:00:00,7964,7999,8023,7960,8158,7920
2018-04-29 04:00:00,8038,8085,8109,8041,8235,8003
2018-04-29 05:00:00,8027,8072,8096,8028,8223,7990
2018-04-29 06:00:00,7986,8025,8048,7984,8181,7945
2018-04-29 07:00:00,7962,7996,8020,7958,8156,7917
2018-04-29 08:00:00,8012,8055,8079,8013,8208,7974
2018-04-29 09:00:00,8129,8192,8216,8140,8328,8105
2018-04-29 10:00:00,8206,8281,8306,8224,8408,8192
2018-04-29 11:00:00,8192,8265,8289,8208,8393,8176
2018-04-29 12:00:00,8162,8230,8254,8176,8363,8143
2018-04-29 13:00:00,8177,8247,8272,8192,8378,8159
2018-04-29 14:00:00,8199,8273,8297,8216,8400,8184
2018-04-29 15:00:00,8192,8265,8289,8208,8393,8176
2018-04-29 16:00:00,8193,8266,8290,8210,8394,8177
2018-04-29 17:00:00,8245,8326,8351,8266,8448,8235
2018-04-29 18:00:00,8312,8405,8429,8339,8517,8311
2018-04-29 19:00:00,8308,8401,8425,8335,8513,8307
2018-04-29 20:00:00,8209,8285,8309,8227,8411,8195
2018-04-29 21:00:00,8077,8131,8155,8083,8275,8047
2018-04-29 22:00:00,7947,7979,8003,7942,8141,7901
2018-04-29 23:00:00,7785,7790,7813,7765,7974,7718
2018-04-30 00:00:00,7315,7422,7361,7318,7382,7469
2018-04-30 01:00:00,7278,7384,7326,7277,7340,7434
2018-04-30 02:00:00,7955,8056,7944,8018,8101,8066
2018-04-30 03:00:00,8703,8797,8625,8834,8940,8763
2018-04-30 04:00:00,9009,9101,8904,9168,9284,9048
2018-04-30 05:00:00,8962,9054,8861,9116,9231,9004
2018-04-30 06:00:00,8794,8888,8708,8933,9042,8848
2018-04-30 07:00:00,8692,8787,8615,8822,8928,8753
2018-04-30 08:00:00,8902,8994,8806,9051,9163,8948
2018-04-30 09:00:00,9386,9474,9247,9580,9707,9400
2018-04-30 10:00:00,9705,9790,9538,9928,10065,9697
2018-04-30 11:00:00,9647,9733,9484,9864,10000,9643
2018-04-30 12:00:00,9524,9611,9372,9730,9862,9528
2018-04-30 13:00:00,9585,9671,9428,9797,9930,9585
2018-04-30 14:00:00,9675,9760,9510,9895,10031,9669
2018-04-30 15:00:00,9646,9732,9484,9864,9999,9642
2018-04-30 16:00:00,9651,9737,9489,9869,10005,9647
2018-04-30 17:00:00,9865,9949,9683,10103,10245,9846
2018-04-30 18:00:00,10143,10225,9937,10407,10557,10106
2018-04-30 19:00:00,10129,10211,9924,10391,10542,10093
2018-04-30 20:00:00,9717,9802,9548,9941,10079,9708
2018-04-30 21:00:00,9170,9260,9050,9344,9465,9199
2018-04-30 22:00:00,8633,8728,8561,8758,8862,8698
2018-04-30 23:00:00,7960,8061,7948,8023,8106,8071
2018-05-01 00:00:00,7316,7787,7322,7318,7537,7410
2018-05-01 01:00:00,7279,7759,7283,7278,7506,7368
2018-05-01 02:00:00,7934,8253,7989,7999,8058,8129
2018-05-01 03:00:00,8656,8798,8768,8795,8667,8969
2018-05-01 04:00:00,8951,9021,9087,9120,8916,9313
2018-05-01 05:00:00,8906,8987,9038,9070,8877,9260
2018-05-01 06:00:00,8744,8864,8863,8892,8741,9071
2018-05-01 07:00:00,8646,8790,8757,8784,8658,8957
2018-05-01 08:00:00,8847,8943,8975,9006,8828,9192
2018-05-01 09:00:00,9316,9296,9480,9522,9223,9737
2018-05-01 10:00:00,9623,9528,9812,9861,9482,10095
2018-05-01 11:00:00,9567,9486,9752,9799,9435,10029
2018-05-01 12:00:00,9448,9396,9624,9668,9335,9891
2018-05-01 13:00:00,9507,9440,9687,9733,9384,9959
2018-05-01 14:00:00,9594,9506,9781,9829,9458,10061
2018-05-01 15:00:00,9566,9485,9751,9798,9434,10028
2018-05-01 16:00:00,9571,9489,9756,9804,9438,10034
2018-05-01 17:00:00,9778,9645,9979,10031,9612,10274
2018-05-01 18:00:00,10046,9848,10269,10327,9839,10587
2018-05-01 19:00:00,10033,9837,10255,10313,9828,10571
2018-05-01 20:00:00,9635,9537,9825,9874,9492,10108
2018-05-01 21:00:00,9107,9138,9255,9292,9047,9494
2018-05-01 22:00:00,8588,8747,8696,8721,8610,8891
2018-05-01 23:00:00,7939,8257,7994,8005,8062,8135
2018-05-02 00:00:00,7347,7417,7338,7367,7775,7313
2018-05-02 01:00:00,7306,7376,7304,7335,7738,7281
2018-05-02 02:00:00,8041,8109,7914,7914,8397,7861
2018-05-02 03:00:00,8853,8917,8587,8553,9124,8500
2018-05-02 04:00:00,9185,9248,8863,8814,9422,8762
2018-05-02 05:00:00,9134,9197,8820,8774,9376,8721
2018-05-02 06:00:00,8952,9016,8669,8631,9213,8578
2018-05-02 07:00:00,8841,8906,8578,8544,9114,8491
2018-05-02 08:00:00,9068,9132,8766,8722,9317,8670
2018-05-02 09:00:00,9594,9656,9202,9137,9789,9084
2018-05-02 10:00:00,9940,10000,9489,9409,10099,9357
2018-05-02 11:00:00,9877,9937,9436,9359,10042,9307
2018-05-02 12:00:00,9743,9804,9326,9254,9922,9202
2018-05-02 13:00:00,9810,9870,9381,9306,9982,9254
2018-05-02 14:00:00,9907,9968,9462,9383,10069,9331
2018-05-02 15:00:00,9876,9937,9436,9359,10041,9307
2018-05-02 16:00:00,9882,9942,9441,9363,10046,9311
2018-05-02 17:00:00,10114,10173,9633,9546,10254,9494
2018-05-02 18:00:00,10416,10474,9884,9784,10525,9732
2018-05-02 19:00:00,10401,10459,9871,9772,10511,9720
2018-05-02 20:00:00,9953,10013,9500,9419,10110,9367
2018-05-02 21:00:00,9360,9422,9008,8952,9579,8900
2018-05-02 22:00:00,8777,8841,8524,8493,9056,8440
2018-05-02 23:00:00,8047,8114,7919,7918,8402,7865
2018-05-03 00:00:00,7379,7629,7391,7350,7935,7486
2018-05-03 01:00:00,7348,7584,7349,7319,7903,7454
2018-05-03 02:00:00,7900,8397,8097,7881,8469,8015
2018-05-03 03:00:00,8508,9294,8921,8502,9092,8632
2018-05-03 04:00:00,8757,9661,9259,8756,9348,8885
2018-05-03 05:00:00,8718,9604,9207,8717,9308,8846
2018-05-03 06:00:00,8582,9403,9022,8578,9168,8708
2018-05-03 07:00:00,8499,9281,8910,8493,9083,8624
2018-05-03 08:00:00,8669,9532,9140,8667,9258,8796
2018-05-03 09:00:00,9064,10113,9675,9069,9662,9197
2018-05-03 10:00:00,9323,10495,10026,9334,9928,9460
2018-05-03 11:00:00,9275,10425,9962,9285,9879,9412
2018-05-03 12:00:00,9175,10278,9827,9183,9777,9310
2018-05-03 13:00:00,9225,10351,9894,9234,9828,9361
2018-05-03 14:00:00,9298,10459,9993,9309,9903,9435
2018-05-03 15:00:00,9275,10425,9961,9285,9879,9412
2018-05-03 16:00:00,9279,10431,9967,9289,9883,9416
2018-05-03 17:00:00,9453,10687,10203,9467,10062,9592
2018-05-03 18:00:00,9679,11021,10510,9698,10294,9822
2018-05-03 19:00:00,9668,11004,10494,9686,10282,9811
2018-05-03 20:00:00,9333,10510,10040,9344,9938,9470
2018-05-03 21:00:00,8888,9854,9437,8890,9482,9018
2018-05-03 22:00:00,8451,9210,8844,8444,9034,8575
2018-05-03 23:00:00,7904,8403,8102,7885,8473,8018
2018-05-04 00:00:00,7474,7703,7561,7403,7840,7852
2018-05-04 01:00:00,7435,7667,7530,7371,7813,7827
2018-05-04 02:00:00,8148,8310,8076,7938,8308,8279
2018-05-04 03:00:00,8935,9018,8678,8563,8854,8778
2018-05-04 04:00:00,9257,9308,8925,8818,9077,8982
2018-05-04 05:00:00,9207,9264,8887,8779,9042,8950
2018-05-04 06:00:00,9031,9105,8752,8639,8920,8838
2018-05-04 07:00:00,8923,9008,8670,8554,8846,8771
2018-05-04 08:00:00,9144,9207,8838,8729,8998,8910
2018-05-04 09:00:00,9654,9666,9229,9134,9352,9233
2018-05-04 10:00:00,9989,9968,9485,9400,9585,9446
2018-05-04 11:00:00,9928,9913,9438,9351,9542,9407
2018-05-04 12:00:00,9798,9796,9339,9249,9453,9325
2018-05-04 13:00:00,9862,9854,9389,9300,9497,9366
2018-05-04 14:00:00,9957,9939,9461,9375,9563,9426
2018-05-04 15:00:00,9927,9912,9438,9351,9542,9407
2018-05-04 16:00:00,9932,9917,9442,9355,9546,9410
2018-05-04 17:00:00,10157,10120,9614,9534,9702,9553
2018-05-04 18:00:00,10450,10384,9838,9766,9905,9738
2018-05-04 19:00:00,10436,10370,9827,9755,9895,9729
2018-05-04 20:00:00,10002,9980,9495,9410,9594,9454
2018-05-04 21:00:00,9426,9461,9055,8953,9195,9089
2018-05-04 22:00:00,8861,8952,8622,8504,8802,8731
2018-05-04 23:00:00,8153,8314,8080,7942,8311,8282
2018-05-05 00:00:00,7997,8303,7989,7948,8294,8069
2018-05-05 01:00:00,7989,8293,7980,7937,8291,8058
2018-05-05 02:00:00,8134,8474,8134,8134,8353,8252
2018-05-05 03:00:00,8295,8673,8303,8352,8422,8466
2018-05-05 04:00:00,8360,8754,8372,8441,8450,8554
2018-05-05 05:00:00,8350,8741,8362,8427,8446,8540
2018-05-05 06:00:00,8314,8697,8324,8378,8430,8492
2018-05-05 07:00:00,8293,8670,8301,8349,8421,8463
2018-05-05 08:00:00,8337,8725,8348,8409,8440,8523
2018-05-05 09:00:00,8441,8854,8458,8550,8485,8662
2018-05-05 10:00:00,8510,8939,8530,8643,8514,8753
2018-05-05 11:00:00,8497,8924,8516,8626,8509,8736
2018-05-05 12:00:00,8471,8891,8489,8590,8497,8701
2018-05-05 13:00:00,8484,8907,8502,8608,8503,8719
2018-05-05 14:00:00,8503,8931,8523,8634,8511,8744
2018-05-05 15:00:00,8497,8924,8516,8626,8509,8736
2018-05-05 16:00:00,8498,8925,8517,8627,8509,8738
2018-05-05 17:00:00,8544,8982,8566,8690,8529,8799
2018-05-05 18:00:00,8604,9056,8629,8770,8554,8878
2018-05-05 19:00:00,8601,9052,8626,8766,8553,8874
2018-05-05 20:00:00,8512,8942,8532,8646,8515,8756
2018-05-05 21:00:00,8395,8797,8409,8488,8465,8600
2018-05-05 22:00:00,8280,8654,8287,8331,8415,8446
2018-05-05 23:00:00,8135,8475,8135,8136,8353,8254
2018-05-06 00:00:00,7546,7835,7538,7500,7826,7614
2018-05-06 01:00:00,7536,7823,7528,7488,7821,7602
2018-05-06 02:00:00,7707,8029,7707,7708,7914,7820
2018-05-06 03:00:00,7896,8256,7904,7951,8016,8060
2018-05-06 04:00:00,7973,8349,7985,8051,8057,8158
2018-05-06 05:00:00,7961,8335,7972,8035,8051,8143
2018-05-06 06:00:00,7919,8284,7928,7981,8028,8089
2018-05-06 07:00:00,7893,8253,7901,7948,8014,8057
2018-05-06 08:00:00,7946,8316,7956,8016,8043,8124
2018-05-06 09:00:00,8069,8464,8084,8173,8109,8280
2018-05-06 10:00:00,8149,8560,8168,8277,8152,8382
2018-05-06 11:00:00,8134,8543,8153,8258,8144,8363
2018-05-06 12:00:00,8103,8505,8120,8218,8127,8324
2018-05-06 13:00:00,8119,8524,8136,8238,8136,8344
2018-05-06 14:00:00,8141,8551,8160,8267,8148,8372
2018-05-06 15:00:00,8134,8543,8153,8258,8144,8363
2018-05-06 16:00:00,8135,8544,8154,8259,8145,8365
2018-05-06 17:00:00,8189,8609,8210,8329,8174,8434
2018-05-06 18:00:00,8260,8694,8284,8419,8212,8523
2018-05-06 19:00:00,8256,8689,8280,8415,8210,8519
2018-05-06 20:00:00,8152,8564,8171,8281,8154,8386
2018-05-06 21:00:00,8014,8398,8027,8103,8079,8210
2018-05-06 22:00:00,7878,8235,7886,7928,8006,8038
2018-05-06 23:00:00,7709,8031,7708,7710,7914,7821
2018-05-07 00:00:00,7455,7369,7328,7347,7566,7318
2018-05-07 01:00:00,7415,7333,7284,7316,7527,7279
2018-05-07 02:00:00,8120,7977,8079,7884,8223,7974
2018-05-07 03:00:00,8896,8686,8957,8511,8990,8741
2018-05-07 04:00:00,9214,8977,9316,8768,9304,9055
2018-05-07 05:00:00,9165,8932,9260,8728,9255,9007
2018-05-07 06:00:00,8991,8773,9064,8587,9083,8835
2018-05-07 07:00:00,8885,8676,8944,8502,8979,8730
2018-05-07 08:00:00,9103,8875,9190,8677,9194,8945
2018-05-07 09:00:00,9606,9335,9758,9084,9691,9442
2018-05-07 10:00:00,9937,9638,10132,9351,10018,9769
2018-05-07 11:00:00,9877,9582,10064,9302,9958,9709
2018-05-07 12:00:00,9749,9466,9920,9199,9832,9583
2018-05-07 13:00:00,9812,9523,9991,9250,9895,9646
2018-05-07 14:00:00,9906,9609,10097,9326,9987,9738
2018-05-07 15:00:00,9876,9582,10063,9302,9958,9709
2018-05-07 16:00:00,9882,9587,10069,9306,9963,9714
2018-05-07 17:00:00,10104,9790,10320,9485,10182,9933
2018-05-07 18:00:00,10393,10054,10647,9719,10468,10218
2018-05-07 19:00:00,10378,10040,10630,9707,10453,10204
2018-05-07 20:00:00,9950,9649,10147,9361,10030,9781
2018-05-07 21:00:00,9382,9130,9505,8903,9469,9220
2018-05-07 22:00:00,8824,8620,8875,8452,8918,8670
2018-05-07 23:00:00,8125,7981,8085,7888,8228,7979
2018-05-08 00:00:00,7775,7315,7311,7325,7405,7369
2018-05-08 01:00:00,7745,7282,7278,7283,7370,7329
2018-05-08 02:00:00,8280,7884,7865,8031,8002,8048
2018-05-08 03:00:00,8870,8548,8512,8856,8698,8841
2018-05-08 04:00:00,9111,8820,8777,9194,8984,9166
2018-05-08 05:00:00,9074,8778,8736,9142,8940,9116
2018-05-08 06:00:00,8942,8629,8591,8957,8783,8938
2018-05-08 07:00:00,8861,8539,8503,8844,8689,8830
2018-05-08 08:00:00,9026,8725,8684,9075,8883,9052
2018-05-08 09:00:00,9409,9156,9104,9610,9335,9566
2018-05-08 10:00:00,9660,9439,9379,9962,9632,9904
2018-05-08 11:00:00,9614,9387,9329,9898,9578,9842
2018-05-08 12:00:00,9517,9278,9223,9762,9463,9712
2018-05-08 13:00:00,9565,9332,9275,9829,9520,9776
2018-05-08 14:00:00,9636,9412,9353,9929,9604,9872
2018-05-08 15:00:00,9614,9386,9329,9897,9577,9842
2018-05-08 16:00:00,9618,9391,9333,9903,9582,9847
2018-05-08 17:00:00,9787,9581,9518,10139,9781,10074
2018-05-08 18:00:00,10006,9828,9759,10446,10041,10369
2018-05-08 19:00:00,9995,9816,9747,10430,10028,10354
2018-05-08 20:00:00,9670,9449,9390,9975,9643,9917
2018-05-08 21:00:00,9238,8964,8917,9372,9134,9337
2018-05-08 22:00:00,8815,8486,8452,8779,8633,8767
2018-05-08 23:00:00,8284,7888,7869,8036,8006,8053
2018-05-09 00:00:00,8006,7348,7360,7410,7574,7346
2018-05-09 01:00:00,7983,7300,7317,7375,7539,7314
2018-05-09 02:00:00,8394,8163,8073,8005,8153,7890
2018-05-09 03:00:00,8847,9116,8906,8700,8830,8524
2018-05-09 04:00:00,9032,9505,9247,8984,9107,8783
2018-05-09 05:00:00,9004,9445,9195,8940,9064,8743
2018-05-09 06:00:00,8902,9232,9008,8784,8912,8601
2018-05-09 07:00:00,8840,9102,8894,8690,8820,8515
2018-05-09 08:00:00,8967,9368,9127,8884,9010,8692
2018-05-09 09:00:00,9261,9986,9668,9334,9448,9103
2018-05-09 10:00:00,9454,10391,10023,9630,9737,9374
2018-05-09 11:00:00,9419,10317,9958,9576,9684,9324
2018-05-09 12:00:00,9344,10161,9821,9462,9573,9220
2018-05-09 13:00:00,9381,10238,9889,9519,9628,9272
2018-05-09 14:00:00,9436,10353,9989,9602,9709,9348
2018-05-09 15:00:00,9419,10317,9957,9576,9684,9324
2018-05-09 16:00:00,9422,10323,9963,9580,9688,9328
2018-05-09 17:00:00,9551,10595,10201,9779,9882,9509
2018-05-09 18:00:00,9720,10950,10511,10038,10134,9745
2018-05-09 19:00:00,9712,10932,10496,10025,10121,9734
2018-05-09 20:00:00,9462,10407,10036,9642,9748,9384
2018-05-09 21:00:00,9130,9710,9427,9134,9253,8920
2018-05-09 22:00:00,8805,9026,8828,8635,8767,8464
2018-05-09 23:00:00,8397,8170,8078,8009,8157,7894
2018-05-10 00:00:00,7363,7385,7321,7598,7341,7311
2018-05-10 01:00:00,7322,7351,7277,7569,7299,7278
2018-05-10 02:00:00,8065,7965,8069,8092,8053,7863
2018-05-10 03:00:00,8884,8643,8942,8668,8885,8508
2018-05-10 04:00:00,9219,8920,9299,8904,9226,8771
2018-05-10 05:00:00,9167,8877,9244,8867,9173,8731
2018-05-10 06:00:00,8984,8725,9048,8738,8987,8586
